,v,vw,o,c,h,l,t,n
3246,2181.0,1.2147,1.21439,1.21494,1.2151,1.21387,2021-05-16 08:00:00,2181
3247,121359.0,1.2145,1.21492,1.21577,1.21688,1.2124,2021-05-17 08:00:00,121359
3248,103540.0,1.2209,1.21572,1.22221,1.2234,1.2153,2021-05-18 08:00:00,103540
3249,151433.0,1.2211,1.22225,1.21702,1.2245,1.2158,2021-05-19 08:00:00,151433
3250,124437.0,1.22,1.21704,1.22247,1.2231,1.2168,2021-05-20 08:00:00,124437
3251,123275.0,1.2207,1.22251,1.2179,1.224,1.216,2021-05-21 08:00:00,123275
3252,42538.0,1.2215,1.22096,1.22139,1.223,1.22029,2021-05-24 08:00:00,42538
3253,125113.0,1.2244,1.22135,1.2246,1.22664,1.221,2021-05-25 08:00:00,125113
3254,119759.0,1.2228,1.22468,1.21918,1.2263,1.218,2021-05-26 08:00:00,119759
3255,123739.0,1.2195,1.21916,1.2191,1.2215,1.2173,2021-05-27 08:00:00,123739
3256,114657.0,1.2179,1.21928,1.21921,1.2205,1.2131,2021-05-28 08:00:00,114657
3257,1795.0,1.2193,1.2191,1.2189,1.22001,1.2178,2021-05-30 08:00:00,1795
3258,82920.0,1.2204,1.21896,1.22322,1.2235,1.2182,2021-05-31 08:00:00,82920
3259,107656.0,1.223,1.2231,1.22165,1.22542,1.221,2021-06-01 08:00:00,107656
3260,110668.0,1.2202,1.22173,1.22093,1.2227,1.2163,2021-06-02 08:00:00,110668
3261,113808.0,1.2165,1.22094,1.213,1.22141,1.2117,2021-06-03 08:00:00,113808
3262,109302.0,1.2138,1.21301,1.21648,1.21856,1.2102,2021-06-04 08:00:00,109302
3263,1791.0,1.2164,1.21656,1.2165,1.2168,1.21564,2021-06-06 08:00:00,1791
3264,97815.0,1.2171,1.21662,1.2188,1.22019,1.2143,2021-06-07 08:00:00,97815
3265,105401.0,1.2179,1.21903,1.21725,1.21941,1.2163,2021-06-08 08:00:00,105401
3266,91115.0,1.2187,1.21726,1.21785,1.2218,1.2169,2021-06-09 08:00:00,91115
3267,93818.0,1.2171,1.21783,1.21725,1.21933,1.21428,2021-06-10 08:00:00,93818
3268,99073.0,1.2143,1.21723,1.2105,1.2194,1.2091,2021-06-11 08:00:00,99073
3269,2408.0,1.2108,1.20704,1.21091,1.21122,1.20704,2021-06-13 08:00:00,2408
3270,91891.0,1.2114,1.2108,1.21215,1.21303,1.2093,2021-06-14 08:00:00,91891
3271,99328.0,1.2124,1.21217,1.21246,1.21473,1.21,2021-06-15 08:00:00,99328
3272,127465.0,1.2085,1.21248,1.1995,1.2135,1.1985,2021-06-16 08:00:00,127465
3273,158417.0,1.1945,1.19949,1.1912,1.20063,1.18909,2021-06-17 08:00:00,158417
3274,155856.0,1.1891,1.19126,1.18585,1.1926,1.1847,2021-06-18 08:00:00,155856
3275,3049.0,1.187,1.18619,1.1869,1.18752,1.18539,2021-06-20 08:00:00,3049
3276,148958.0,1.1889,1.18697,1.1912,1.19211,1.1847,2021-06-21 08:00:00,148958
3277,128347.0,1.1909,1.19121,1.19362,1.19526,1.188,2021-06-22 08:00:00,128347
3278,124771.0,1.1938,1.19362,1.19288,1.19701,1.1911,2021-06-23 08:00:00,124771
3279,120297.0,1.1934,1.19294,1.1927,1.19564,1.19174,2021-06-24 08:00:00,120297
3280,106611.0,1.1945,1.19276,1.1936,1.1975,1.1925,2021-06-25 08:00:00,106611
3281,2234.0,1.1938,1.1932,1.1941,1.1942,1.19293,2021-06-27 08:00:00,2234
3282,48474.0,1.1928,1.1941,1.19269,1.19413,1.1918,2021-06-28 08:00:00,48474
3283,114607.0,1.1903,1.19286,1.19003,1.19297,1.1877,2021-06-29 08:00:00,114607
3284,125223.0,1.1879,1.1899,1.1857,1.191,1.1844,2021-06-30 08:00:00,125223
3285,122927.0,1.1856,1.18558,1.18455,1.18843,1.1836,2021-07-01 08:00:00,122927
3286,121209.0,1.1841,1.18452,1.18603,1.18742,1.18069,2021-07-02 08:00:00,121209
3287,1.0,1.1864,1.1864,1.1864,1.1864,1.1864,2021-07-03 08:00:00,1
3288,2134.0,1.186,1.18632,1.18553,1.18679,1.1854,2021-07-04 08:00:00,2134
3289,93117.0,1.1864,1.18553,1.1864,1.1881,1.1849,2021-07-05 08:00:00,93117
3290,134292.0,1.1844,1.18622,1.1822,1.18951,1.1806,2021-07-06 08:00:00,134292
3291,128811.0,1.1813,1.1822,1.1793,1.1838,1.1781,2021-07-07 08:00:00,128811
3292,153439.0,1.1828,1.17929,1.18463,1.18677,1.1782,2021-07-08 08:00:00,153439
3293,119664.0,1.185,1.18465,1.18772,1.1881,1.1823,2021-07-09 08:00:00,119664
3294,1.0,1.1876,1.1876,1.1876,1.1876,1.1876,2021-07-10 08:00:00,1
3295,1258.0,1.1872,1.18665,1.18715,1.18757,1.18665,2021-07-11 08:00:00,1258
3296,76616.0,1.1859,1.18712,1.1862,1.18793,1.1834,2021-07-12 08:00:00,76616
3297,122064.0,1.1826,1.18628,1.17749,1.18752,1.1771,2021-07-13 08:00:00,122064
3298,124928.0,1.1807,1.17748,1.18327,1.1839,1.177,2021-07-14 08:00:00,124928
3299,127641.0,1.1822,1.18329,1.18111,1.18505,1.1795,2021-07-15 08:00:00,127641
3300,119267.0,1.1807,1.18111,1.1803,1.18223,1.1791,2021-07-16 08:00:00,119267
3301,1.0,1.1806,1.1806,1.1806,1.1806,1.1806,2021-07-17 08:00:00,1
3302,2312.0,1.1809,1.18039,1.1811,1.1814,1.18027,2021-07-18 08:00:00,2312
3303,147570.0,1.1794,1.1812,1.17919,1.18243,1.1762,2021-07-19 08:00:00,147570
3304,142017.0,1.1781,1.1792,1.1781,1.18025,1.1754,2021-07-20 08:00:00,142017
3305,119672.0,1.1779,1.17814,1.1792,1.1805,1.1751,2021-07-21 08:00:00,119672
3306,125329.0,1.1789,1.17921,1.17721,1.18305,1.1756,2021-07-22 08:00:00,125329
3307,100944.0,,1.17724,1.17714,1.17864,1.1754,2021-07-23 08:00:00,100944
3308,2.0,,1.1772,1.1771,1.1772,1.1771,2021-07-24 08:00:00,2
3309,1638.0,1.1772,1.17699,1.17725,1.17742,1.17648,2021-07-25 08:00:00,1638
3310,116574.0,1.1791,1.1773,1.18048,1.18174,1.1757,2021-07-26 08:00:00,116574
3311,122878.0,1.1806,1.18047,1.18204,1.18411,1.1769,2021-07-27 08:00:00,122878
3312,128629.0,1.1814,1.18206,1.1844,1.185,1.1772,2021-07-28 08:00:00,128629
3313,110029.0,1.1873,1.18456,1.189,1.1895,1.184,2021-07-29 08:00:00,110029
3314,113337.0,1.1879,1.18902,1.1869,1.19086,1.18516,2021-07-30 08:00:00,113337
3315,1740.0,1.1865,1.18663,1.18657,1.18693,1.18576,2021-08-01 08:00:00,1740
3316,108073.0,1.1876,1.18658,1.18736,1.18968,1.1858,2021-08-02 08:00:00,108073
3317,108742.0,1.1874,1.18736,1.18691,1.18932,1.18529,2021-08-03 08:00:00,108742
3318,102031.0,1.1858,1.18691,1.18371,1.18996,1.1831,2021-08-04 08:00:00,102031
3319,102358.0,1.1839,1.18374,1.1831,1.18573,1.18262,2021-08-05 08:00:00,102358
3320,96470.0,1.1793,1.18331,1.17606,1.1834,1.1753,2021-08-06 08:00:00,96470
3321,1.0,1.176,1.176,1.176,1.176,1.176,2021-08-07 08:00:00,1
3322,4054.0,1.1751,1.17533,1.1747,1.17601,1.17419,2021-08-08 08:00:00,4054
3323,101093.0,1.1754,1.17474,1.1736,1.1769,1.1733,2021-08-09 08:00:00,101093
3324,94635.0,1.1725,1.17354,1.17196,1.17428,1.1708,2021-08-10 08:00:00,94635
3325,94369.0,1.1728,1.17194,1.17417,1.17541,1.1704,2021-08-11 08:00:00,94369
3326,85038.0,,1.17414,1.1736,1.17484,1.1722,2021-08-12 08:00:00,85038
3327,77404.0,1.1765,1.17357,1.179,1.18046,1.1729,2021-08-13 08:00:00,77404
3328,1669.0,,1.1794,1.17925,1.18006,1.17831,2021-08-15 08:00:00,1669
3329,87843.0,1.1783,1.17937,1.1776,1.1801,1.1766,2021-08-16 08:00:00,87843
3330,107242.0,1.1746,1.1777,1.17091,1.17846,1.17,2021-08-17 08:00:00,107242
3331,105776.0,1.1714,1.17092,1.17026,1.17423,1.1693,2021-08-18 08:00:00,105776
3332,121120.0,1.1686,1.17027,1.16764,1.17039,1.1665,2021-08-19 08:00:00,121120
3333,94205.0,1.1682,1.16761,1.16839,1.1705,1.1663,2021-08-20 08:00:00,94205
3334,1.0,1.1688,1.16879,1.16879,1.16879,1.16879,2021-08-21 08:00:00,1
3335,2146.0,,1.16939,1.16951,1.17002,1.16822,2021-08-22 08:00:00,2146
3336,99995.0,1.1726,1.16965,1.1743,1.17501,1.16915,2021-08-23 08:00:00,99995
3337,86850.0,1.1744,1.17441,1.17528,1.17652,1.1726,2021-08-24 08:00:00,86850
3338,97329.0,1.1748,1.17528,1.1771,1.17743,1.1725,2021-08-25 08:00:00,97329
3339,101387.0,1.1761,1.17713,1.1752,1.178,1.1745,2021-08-26 08:00:00,101387
3340,103228.0,1.1771,1.17534,1.1796,1.18024,1.1733,2021-08-27 08:00:00,103228
3341,1739.0,1.1797,1.17953,1.1797,1.18002,1.1786,2021-08-29 08:00:00,1739
3342,81104.0,1.1798,1.17977,1.17963,1.181,1.1781,2021-08-30 08:00:00,81104
3343,111977.0,1.1818,1.17962,1.1809,1.1847,1.1794,2021-08-31 08:00:00,111977
3344,100787.0,1.1825,1.18099,1.184,1.18573,1.1792,2021-09-01 08:00:00,100787
3345,87122.0,1.1853,1.18408,1.18739,1.1878,1.1832,2021-09-02 08:00:00,87122
3346,99526.0,1.1882,1.18735,1.18784,1.1909,1.1865,2021-09-03 08:00:00,99526
3347,1511.0,,1.18778,1.1885,1.1887,1.18728,2021-09-05 08:00:00,1511
3348,74669.0,,1.18851,1.18737,1.1886,1.1854,2021-09-06 08:00:00,74669
3349,110938.0,1.1861,1.18729,1.1843,1.18853,1.1836,2021-09-07 08:00:00,110938
3350,113663.0,1.1824,1.18431,1.18189,1.1852,1.1801,2021-09-08 08:00:00,113663
3351,115778.0,1.1824,1.1819,1.18231,1.18413,1.1804,2021-09-09 08:00:00,115778
3352,100221.0,1.183,1.18228,1.18137,1.18512,1.18075,2021-09-10 08:00:00,100221
3353,1862.0,1.1811,1.18095,1.1811,1.18147,1.18028,2021-09-12 08:00:00,1862
3354,40870.0,,1.17924,1.18093,1.18171,1.179,2021-09-13 08:00:00,40870
3355,114437.0,,1.18095,1.1801,1.18458,1.1798,2021-09-14 08:00:00,114437
3356,110914.0,1.1815,1.18022,1.1818,1.1832,1.1798,2021-09-15 08:00:00,110914
3357,114840.0,1.1775,1.18185,1.1767,1.1821,1.175,2021-09-16 08:00:00,114840
3358,109809.0,1.176,1.17649,1.17223,1.17889,1.17183,2021-09-17 08:00:00,109809
3359,2497.0,1.1727,1.1724,1.17289,1.17311,1.17224,2021-09-19 08:00:00,2497
3360,114133.0,1.1717,1.17288,1.17269,1.17367,1.1699,2021-09-20 08:00:00,114133
3361,111881.0,1.173,1.17268,1.17227,1.1749,1.1713,2021-09-21 08:00:00,111881
3362,127679.0,1.1724,1.17228,1.16872,1.17554,1.16839,2021-09-22 08:00:00,127679
3363,121838.0,1.1725,1.1687,1.17396,1.17501,1.1682,2021-09-23 08:00:00,121838
3364,98439.0,1.1725,1.1739,1.17199,1.17476,1.1699,2021-09-24 08:00:00,98439
3365,1983.0,1.172,1.17194,1.17216,1.17271,1.1715,2021-09-26 08:00:00,1983
3366,112310.0,1.1704,1.17224,1.16948,1.1726,1.1683,2021-09-27 08:00:00,112310
3367,135676.0,1.1682,1.16957,1.16861,1.17032,1.1668,2021-09-28 08:00:00,135676
3368,133585.0,1.1646,1.16857,1.1599,1.16903,1.1588,2021-09-29 08:00:00,133585
3369,140712.0,1.1588,1.1599,1.15735,1.16099,1.1561,2021-09-30 08:00:00,140712
3370,131070.0,1.1588,1.1574,1.1591,1.16075,1.1561,2021-10-01 08:00:00,131070
3371,2942.0,1.1606,1.1593,1.16062,1.1611,1.15888,2021-10-03 08:00:00,2942
3372,111472.0,1.1615,1.16062,1.1617,1.164,1.1586,2021-10-04 08:00:00,111472
3373,106984.0,1.1599,1.16162,1.15954,1.16201,1.15803,2021-10-05 08:00:00,106984
3374,126534.0,1.1556,1.15954,1.15551,1.1598,1.1528,2021-10-06 08:00:00,126534
3375,100923.0,1.1559,1.15549,1.1558,1.15724,1.1547,2021-10-07 08:00:00,100923
3376,101613.0,1.1562,1.15591,1.15705,1.15855,1.154,2021-10-08 08:00:00,101613
3377,1.0,1.1569,1.1569,1.1569,1.1569,1.1569,2021-10-09 08:00:00,1
3378,2284.0,1.1569,1.15622,1.1565,1.15813,1.1562,2021-10-10 08:00:00,2284
3379,92047.0,1.1569,1.15652,1.1553,1.15867,1.1546,2021-10-11 08:00:00,92047
3380,104910.0,1.1547,1.15531,1.15302,1.15704,1.15205,2021-10-12 08:00:00,104910
3381,80152.0,1.1566,1.15305,1.15958,1.16,1.1528,2021-10-13 08:00:00,80152
3382,94240.0,1.16,1.15965,1.15901,1.16243,1.1582,2021-10-14 08:00:00,94240
3383,98800.0,1.1602,1.15905,1.15994,1.1619,1.1586,2021-10-15 08:00:00,98800
3384,3518.0,1.1598,1.15919,1.1596,1.16047,1.15895,2021-10-17 08:00:00,3518
3385,78168.0,1.1595,1.1596,1.1613,1.1623,1.157,2021-10-18 08:00:00,78168
3386,76018.0,1.1646,1.16131,1.163,1.16691,1.1612,2021-10-19 08:00:00,76018
3387,77370.0,1.164,1.1632,1.16524,1.16583,1.1615,2021-10-20 08:00:00,77370
3388,108722.0,1.1643,1.16521,1.16248,1.16673,1.1618,2021-10-21 08:00:00,108722
3389,105219.0,1.1635,1.16248,1.16437,1.16557,1.1619,2021-10-22 08:00:00,105219
3390,2.0,1.1642,1.1643,1.1641,1.1643,1.1641,2021-10-23 08:00:00,2
3391,2165.0,1.164,1.16325,1.1637,1.16452,1.16325,2021-10-24 08:00:00,2165
3392,104692.0,1.1628,1.16392,1.1607,1.1665,1.159,2021-10-25 08:00:00,104692
3393,101129.0,1.1604,1.16088,1.1595,1.1626,1.1583,2021-10-26 08:00:00,101129
3394,117663.0,1.1604,1.15959,1.15981,1.16261,1.1583,2021-10-27 08:00:00,117663
3395,139836.0,1.1634,1.15985,1.1682,1.16924,1.1581,2021-10-28 08:00:00,139836
3396,125520.0,1.1624,1.16823,1.1547,1.169,1.1533,2021-10-29 08:00:00,125520
3397,2632.0,1.156,1.15596,1.15559,1.15634,1.15543,2021-10-31 08:00:00,2632
3398,114295.0,1.1575,1.1556,1.15995,1.1609,1.1544,2021-11-01 08:00:00,114295
3399,109941.0,1.1594,1.15992,1.15791,1.16136,1.1574,2021-11-02 08:00:00,109941
3400,120126.0,1.1587,1.15791,1.1614,1.16165,1.1561,2021-11-03 08:00:00,120126
3401,120690.0,1.156,1.16155,1.15544,1.16161,1.1527,2021-11-04 08:00:00,120690
3402,116895.0,1.1543,1.15555,1.155,1.15733,1.1512,2021-11-05 08:00:00,116895
3403,3080.0,1.1563,1.15542,1.15677,1.15696,1.15522,2021-11-07 08:00:00,3080
3404,100910.0,1.1573,1.15678,1.1587,1.15951,1.1549,2021-11-08 08:00:00,100910
3405,88478.0,1.159,1.15879,1.1593,1.16087,1.157,2021-11-09 08:00:00,88478
3406,136207.0,1.1542,1.15938,1.14855,1.15951,1.1474,2021-11-10 08:00:00,136207
3407,96929.0,1.1465,1.14853,1.14475,1.1488,1.1439,2021-11-11 08:00:00,96929
3408,101922.0,1.1445,1.14476,1.14459,1.14621,1.1432,2021-11-12 08:00:00,101922
3409,1163.0,1.1443,1.14458,1.1441,1.145,1.14403,2021-11-14 08:00:00,1163
3410,113029.0,1.1429,1.14408,1.13667,1.14641,1.1355,2021-11-15 08:00:00,113029
3411,126931.0,1.1354,1.13669,1.13178,1.1386,1.1308,2021-11-16 08:00:00,126931
3412,131097.0,1.1312,1.13179,1.1316,1.13322,1.1263,2021-11-17 08:00:00,131097
3413,119989.0,1.1342,1.13176,1.13679,1.13741,1.1312,2021-11-18 08:00:00,119989
3414,136971.0,1.1311,1.1368,1.1252,1.13692,1.125,2021-11-19 08:00:00,136971
3415,113927.0,1.1261,1.12755,1.124,1.12906,1.1229,2021-11-22 08:00:00,113927
3416,136031.0,1.1251,1.12414,1.1245,1.12749,1.1225,2021-11-23 08:00:00,136031
3417,137540.0,1.1215,1.12435,1.12023,1.12552,1.1185,2021-11-24 08:00:00,137540
3418,91689.0,1.1214,1.12028,1.12088,1.123,1.11835,2021-11-25 08:00:00,91689
3419,173443.0,1.1271,1.12089,1.1319,1.13303,1.1206,2021-11-26 08:00:00,173443
3420,4116.0,1.1293,1.13011,1.12919,1.13108,1.12799,2021-11-28 08:00:00,4116
3421,141290.0,1.1277,1.1292,1.1292,1.13002,1.1257,2021-11-29 08:00:00,141290
3422,172733.0,1.1326,1.12926,1.13298,1.13828,1.1235,2021-11-30 08:00:00,172733
3423,153546.0,1.1327,1.13297,1.1319,1.13596,1.1301,2021-12-01 08:00:00,153546
3424,136486.0,1.1322,1.13191,1.13055,1.13479,1.1294,2021-12-02 08:00:00,136486
3425,136618.0,1.1299,1.13059,1.1313,1.13336,1.1265,2021-12-03 08:00:00,136618
3426,1.0,1.1313,1.1313,1.1313,1.1313,1.1313,2021-12-04 08:00:00,1
3427,48902.0,1.1283,1.1294,1.12826,1.13078,1.1265,2021-12-06 08:00:00,48902
3428,113207.0,1.1264,1.12835,1.12724,1.12984,1.1226,2021-12-07 08:00:00,113207
3429,126227.0,1.1305,1.12729,1.13441,1.1355,1.1266,2021-12-08 08:00:00,126227
3430,102518.0,1.1311,1.13442,1.12935,1.13445,1.1277,2021-12-09 08:00:00,102518
3431,105053.0,1.1294,1.1293,1.13182,1.1324,1.1264,2021-12-10 08:00:00,105053
3432,1.0,1.1316,1.1316,1.1316,1.1316,1.1316,2021-12-11 08:00:00,1
3433,59213.0,1.1286,1.12693,1.1284,1.13073,1.1266,2021-12-13 08:00:00,59213
3434,105719.0,1.1287,1.12831,1.12575,1.1324,1.1252,2021-12-14 08:00:00,105719
3435,133076.0,1.1265,1.12572,1.12899,1.1299,1.12213,2021-12-15 08:00:00,133076
3436,135698.0,1.1314,1.12902,1.13328,1.13604,1.128,2021-12-16 08:00:00,135698
3437,119514.0,1.1307,1.13335,1.12363,1.13491,1.12313,2021-12-17 08:00:00,119514
3438,1.0,1.1239,1.1239,1.1239,1.1239,1.1239,2021-12-18 08:00:00,1
3439,2822.0,1.1239,1.12349,1.12424,1.12441,1.12341,2021-12-19 08:00:00,2822
3440,116833.0,1.1269,1.12425,1.1277,1.13037,1.1235,2021-12-20 08:00:00,116833
3441,70802.0,1.1279,1.12768,1.12869,1.13024,1.1259,2021-12-21 08:00:00,70802
3442,107338.0,1.1301,1.12871,1.1326,1.13423,1.1262,2021-12-22 08:00:00,107338
3443,100755.0,1.1322,1.13262,1.13225,1.13421,1.1289,2021-12-23 08:00:00,100755
3444,106603.0,1.1324,1.13217,1.1321,1.1344,1.12974,2021-12-24 08:00:00,106603
3445,1284.0,1.1322,1.12994,1.13227,1.13258,1.12994,2021-12-26 08:00:00,1284
3446,80370.0,1.1319,1.13225,1.13289,1.13347,1.1301,2021-12-27 08:00:00,80370
3447,83838.0,1.1317,1.13292,1.13129,1.13335,1.1288,2021-12-28 08:00:00,83838
3448,98077.0,1.1317,1.13127,1.13597,1.13686,1.12728,2021-12-29 08:00:00,98077
3449,98032.0,1.1323,1.13593,1.13221,1.13598,1.1297,2021-12-30 08:00:00,98032
3450,80254.0,1.1342,1.13221,1.1373,1.13863,1.1302,2021-12-31 08:00:00,80254
3451,2101.0,1.1373,1.13568,1.13725,1.1378,1.13568,2022-01-02 08:00:00,2101
3452,107871.0,1.1326,1.13723,1.13021,1.13752,1.1278,2022-01-03 08:00:00,107871
3453,117680.0,1.1293,1.1302,1.1281,1.13225,1.1271,2022-01-04 08:00:00,117680
3454,120373.0,1.1314,1.12829,1.131,1.13465,1.1275,2022-01-05 08:00:00,120373
3455,130811.0,1.1306,1.13104,1.1295,1.1332,1.1283,2022-01-06 08:00:00,130811
3456,85202.0,1.1321,1.12948,1.13602,1.1365,1.1289,2022-01-07 08:00:00,85202
3457,1.0,1.136,1.136,1.136,1.136,1.136,2022-01-08 08:00:00,1
3458,3669.0,1.1355,1.13494,1.13532,1.13599,1.13488,2022-01-09 08:00:00,3669
3459,120027.0,1.1324,1.13532,1.13302,1.1358,1.12849,2022-01-10 08:00:00,120027
3460,109248.0,1.1343,1.13301,1.13659,1.13752,1.1312,2022-01-11 08:00:00,109248
3461,114661.0,1.1396,1.13657,1.14395,1.1453,1.1354,2022-01-12 08:00:00,114661
3462,119044.0,1.146,1.14391,1.14567,1.14814,1.1434,2022-01-13 08:00:00,119044
3463,125867.0,1.1446,1.14566,1.1415,1.14828,1.1397,2022-01-14 08:00:00,125867
3464,81835.0,1.1413,1.14054,1.14101,1.14343,1.1391,2022-01-17 08:00:00,81835
3465,143666.0,1.1373,1.14098,1.1327,1.1422,1.13126,2022-01-18 08:00:00,143666
3466,122365.0,1.1339,1.13291,1.1341,1.13571,1.1317,2022-01-19 08:00:00,122365
3467,126723.0,1.1341,1.13432,1.13129,1.13692,1.1301,2022-01-20 08:00:00,126723
3468,123410.0,1.1335,1.1313,1.1343,1.136,1.13,2022-01-21 08:00:00,123410
3469,1997.0,1.134,1.13409,1.13408,1.13444,1.1336,2022-01-23 08:00:00,1997
3470,140828.0,1.1317,1.13407,1.13234,1.13407,1.12903,2022-01-24 08:00:00,140828
3471,129694.0,1.1292,1.13237,1.13029,1.13241,1.1263,2022-01-25 08:00:00,129694
3472,121362.0,1.128,1.13031,1.12405,1.1311,1.1233,2022-01-26 08:00:00,121362
3473,150868.0,1.1178,1.12404,1.1144,1.12433,1.113,2022-01-27 08:00:00,150868
3474,137064.0,1.1146,1.11442,1.11376,1.11734,1.112,2022-01-28 08:00:00,137064
3475,2677.0,1.1144,1.1144,1.11517,1.11522,1.11353,2022-01-30 08:00:00,2677
3476,140609.0,1.1186,1.11515,1.1229,1.12477,1.1142,2022-01-31 08:00:00,140609
3477,137985.0,1.1253,1.12292,1.12728,1.1279,1.1219,2022-02-01 08:00:00,137985
3478,122117.0,1.1298,1.1273,1.12994,1.13303,1.1265,2022-02-02 08:00:00,122117
3479,153788.0,1.1354,1.12995,1.14357,1.14515,1.12674,2022-02-03 08:00:00,153788
3480,92228.0,1.145,1.14353,1.1448,1.1472,1.1411,2022-02-04 08:00:00,92228
3481,2727.0,1.1456,1.14578,1.1454,1.14655,1.14506,2022-02-06 08:00:00,2727
3482,143926.0,1.1435,1.14543,1.14409,1.1459,1.1414,2022-02-07 08:00:00,143926
3483,134180.0,1.1416,1.14413,1.14204,1.1449,1.1395,2022-02-08 08:00:00,134180
3484,120732.0,1.1429,1.14206,1.142,1.1448,1.14019,2022-02-09 08:00:00,120732
3485,113753.0,1.1445,1.14207,1.14115,1.14949,1.1387,2022-02-10 08:00:00,113753
3486,172703.0,1.1382,1.14138,1.13292,1.14181,1.13242,2022-02-11 08:00:00,172703
3487,1.0,1.1345,1.13452,1.13452,1.13452,1.13452,2022-02-12 08:00:00,1
3488,6348.0,1.1346,1.1344,1.13637,1.13667,1.13308,2022-02-13 08:00:00,6348
3489,179034.0,1.1319,1.13639,1.13058,1.13688,1.12795,2022-02-14 08:00:00,179034
3490,150975.0,1.1341,1.13059,1.13543,1.13682,1.1301,2022-02-15 08:00:00,150975
3491,137728.0,1.1372,1.13545,1.13727,1.13956,1.1343,2022-02-16 08:00:00,137728
3492,172135.0,1.1363,1.13727,1.13635,1.1386,1.13229,2022-02-17 08:00:00,172135
3493,138870.0,1.1351,1.13632,1.13065,1.13772,1.13055,2022-02-18 08:00:00,138870
3494,3352.0,1.1318,1.13104,1.1316,1.13253,1.1309,2022-02-20 08:00:00,3352
3495,114622.0,1.1344,1.13166,1.1309,1.13904,1.1295,2022-02-21 08:00:00,114622
3496,181893.0,1.1328,1.13087,1.13289,1.13668,1.1287,2022-02-22 08:00:00,181893
3497,134643.0,1.133,1.13285,1.1304,1.1359,1.12979,2022-02-23 08:00:00,134643
3498,283883.0,1.1204,1.13054,1.11904,1.1306,1.11064,2022-02-24 08:00:00,283883
3499,197730.0,1.1217,1.11905,1.1273,1.12741,1.1165,2022-02-25 08:00:00,197730
3500,1.0,1.1271,1.1271,1.1271,1.1271,1.1271,2022-02-26 08:00:00,1
3501,12765.0,1.116,1.11525,1.11795,1.11872,1.11199,2022-02-27 08:00:00,12765
3502,221693.0,1.1191,1.11796,1.1214,1.12463,1.1141,2022-02-28 08:00:00,221693
3503,201682.0,1.1162,1.1214,1.11313,1.12331,1.1089,2022-03-01 08:00:00,201682
3504,218094.0,1.1101,1.11324,1.11122,1.11432,1.1057,2022-03-02 08:00:00,218094
3505,174747.0,1.1078,1.11121,1.10656,1.11154,1.1033,2022-03-03 08:00:00,174747
3506,219194.0,1.0972,1.10652,1.0926,1.10663,1.08856,2022-03-04 08:00:00,219194
3507,1.0,1.0924,1.0924,1.0924,1.0924,1.0924,2022-03-05 08:00:00,1
3508,7244.0,1.0883,1.09357,1.08729,1.09357,1.0863,2022-03-06 08:00:00,7244
3509,270541.0,1.087,1.0873,1.08662,1.09321,1.0806,2022-03-07 08:00:00,270541
3510,247059.0,1.0892,1.08662,1.08974,1.09584,1.08488,2022-03-08 08:00:00,247059
3511,204118.0,1.0996,1.08969,1.10732,1.10951,1.0895,2022-03-09 08:00:00,204118
3512,206322.0,1.1036,1.10731,1.10131,1.1121,1.0975,2022-03-10 08:00:00,206322
3513,188662.0,1.0975,1.1013,1.0913,1.10431,1.09013,2022-03-11 08:00:00,188662
3514,4744.0,1.0929,1.0912,1.09316,1.09386,1.0907,2022-03-13 08:00:00,4744
3515,175694.0,1.0949,1.09321,1.09425,1.09939,1.09,2022-03-14 08:00:00,175694
3516,189088.0,1.0976,1.09426,1.0966,1.10198,1.09242,2022-03-15 08:00:00,189088
3517,205906.0,1.0993,1.09668,1.10215,1.10467,1.09496,2022-03-16 08:00:00,205906
3518,154679.0,1.1062,1.10214,1.1099,1.11376,1.1019,2022-03-17 08:00:00,154679
3519,156148.0,1.1056,1.10989,1.1069,1.11186,1.1002,2022-03-18 08:00:00,156148
3520,3295.0,1.1047,1.10602,1.10417,1.10602,1.10407,2022-03-20 08:00:00,3295
3521,139514.0,1.1039,1.10418,1.10166,1.10702,1.1008,2022-03-21 08:00:00,139514
3522,159638.0,1.1009,1.10165,1.1029,1.10457,1.096,2022-03-22 08:00:00,159638
3523,144487.0,1.1005,1.10291,1.10058,1.104,1.0963,2022-03-23 08:00:00,144487
3524,154738.0,1.099,1.10055,1.10084,1.10138,1.09654,2022-03-24 08:00:00,154738
3525,155003.0,1.1009,1.10085,1.0985,1.1038,1.0979,2022-03-25 08:00:00,155003
3526,1.0,1.0983,1.0983,1.0983,1.0983,1.0983,2022-03-26 08:00:00,1
3527,3732.0,1.0982,1.09792,1.09813,1.09865,1.09772,2022-03-27 08:00:00,3732
3528,167202.0,1.097,1.09816,1.09914,1.09994,1.0943,2022-03-28 08:00:00,167202
3529,190840.0,1.1054,1.09921,1.10912,1.1137,1.09684,2022-03-29 08:00:00,190840
3530,180692.0,1.1133,1.10911,1.1161,1.1171,1.1087,2022-03-30 08:00:00,180692
3531,183981.0,1.1118,1.11612,1.10723,1.11846,1.1059,2022-03-31 08:00:00,183981
3532,82936.0,1.1051,1.10724,1.10494,1.10745,1.1026,2022-04-01 08:00:00,82936
3533,1.0,1.1041,1.1041,1.1041,1.1041,1.1041,2022-04-02 08:00:00,1
